metdiv,inc_1,inc_2,inc_3,inc_4,Year
24500,24300,51300,94500,243000.00000000003,2013
24540,35100,72900,94500,243000.00000000003,2013
24580,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
24620,18900,35100,72900,243000.00000000003,2013
24640,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
24660,24300,45900,94500,243000.00000000003,2013
24700,29700.000000000004,51300,72900,243000.00000000003,2013
24740,13500,29700.000000000004,59400.00000000001,243000.00000000003,2013
24780,18900,45900,94500,243000.00000000003,2013
24820,24300,45900,72900,243000.00000000003,2013
24860,24300,51300,94500,243000.00000000003,2013
24900,13500,29700.000000000004,59400.00000000001,243000.00000000003,2013
24940,18900,40500,72900,243000.00000000003,2013
24980,13500,35100,59400.00000000001,243000.00000000003,2013
25020,5400,13500,29700.000000000004,243000.00000000003,2013
25060,24300,45900,94500,243000.00000000003,2013
25100,24300,51300,72900,243000.00000000003,2013
25180,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
25200,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
25220,18900,45900,94500,243000.00000000003,2013
25260,24300,51300,94500,243000.00000000003,2013
25300,24300,45900,72900,243000.00000000003,2013
25420,35100,59400.00000000001,94500,243000.00000000003,2013
25460,18900,40500,72900,243000.00000000003,2013
25500,29700.000000000004,51300,94500,243000.00000000003,2013
25540,35100,72900,121500.00000000001,243000.00000000003,2013
25580,29700.000000000004,51300,94500,243000.00000000003,2013
25620,18900,45900,72900,243000.00000000003,2013
25700,24300,51300,94500,243000.00000000003,2013
25720,40500,72900,94500,243000.00000000003,2013
25740,35100,59400.00000000001,94500,243000.00000000003,2013
25760,13500,29700.000000000004,59400.00000000001,243000.00000000003,2013
25780,18900,35100,72900,243000.00000000003,2013
25820,24300,45900,72900,243000.00000000003,2013
25840,24300,51300,94500,243000.00000000003,2013
25860,24300,45900,72900,243000.00000000003,2013
25880,24300,45900,72900,243000.00000000003,2013
25900,24300,59400.00000000001,94500,243000.00000000003,2013
25940,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
25980,24300,45900,72900,243000.00000000003,2013
26020,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
26090,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
26140,24300,40500,72900,243000.00000000003,2013
26220,35100,59400.00000000001,94500,243000.00000000003,2013
26260,18900,35100,59400.00000000001,243000.00000000003,2013
26300,18900,40500,72900,243000.00000000003,2013
26340,18900,40500,72900,243000.00000000003,2013
26380,24300,51300,94500,243000.00000000003,2013
26420,29700.000000000004,59400.00000000001,121500.00000000001,243000.00000000003,2013
26460,35100,59400.00000000001,94500,243000.00000000003,2013
26500,24300,45900,72900,243000.00000000003,2013
26540,29700.000000000004,51300,72900,243000.00000000003,2013
26580,18900,45900,94500,243000.00000000003,2013
26620,29700.000000000004,59400.00000000001,121500.00000000001,243000.00000000003,2013
26660,18900,40500,72900,243000.00000000003,2013
26700,24300,51300,94500,243000.00000000003,2013
26740,29700.000000000004,51300,72900,243000.00000000003,2013
26780,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
26820,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
26860,24300,51300,94500,243000.00000000003,2013
26900,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
26940,13500,29700.000000000004,59400.00000000001,243000.00000000003,2013
26960,29700.000000000004,51300,94500,243000.00000000003,2013
26980,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
27020,24300,45900,72900,243000.00000000003,2013
27060,24300,59400.00000000001,94500,243000.00000000003,2013
27100,24300,51300,94500,243000.00000000003,2013
27140,24300,51300,94500,243000.00000000003,2013
27160,18900,40500,72900,243000.00000000003,2013
27180,24300,45900,72900,243000.00000000003,2013
27220,40500,72900,121500.00000000001,243000.00000000003,2013
27260,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
27300,24300,51300,94500,243000.00000000003,2013
27340,29700.000000000004,51300,72900,243000.00000000003,2013
27380,18900,40500,72900,243000.00000000003,2013
27420,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
27460,24300,45900,72900,243000.00000000003,2013
27500,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
27540,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
27580,5400,13500,29700.000000000004,243000.00000000003,2013
27600,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
27620,29700.000000000004,59400.00000000001,94500,243000.00000000003,2013
27660,18900,40500,94500,243000.00000000003,2013
27700,18900,40500,72900,243000.00000000003,2013
27740,18900,40500,72900,243000.00000000003,2013
27780,24300,45900,72900,243000.00000000003,2013
27860,24300,45900,72900,243000.00000000003,2013
27900,24300,45900,72900,243000.00000000003,2013
27920,29700.000000000004,45900,72900,243000.00000000003,2013
27940,59400.00000000001,94500,121500.00000000001,243000.00000000003,2013
27980,40500,72900,121500.00000000001,243000.00000000003,2013
28020,24300,51300,94500,243000.00000000003,2013
28060,24300,51300,94500,243000.00000000003,2013
