metdiv,Year,inc_1,inc_2,inc_3,inc_4
30700,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
30780,2012,29700.000000000004,51300,94500,243000.00000000003
30820,2012,24300,45900,94500,243000.00000000003
30860,2012,29700.000000000004,51300,94500,243000.00000000003
30880,2012,18900,40500,72900,243000.00000000003
30900,2012,24300,45900,72900,243000.00000000003
30940,2012,18900,35100,59400.00000000001,243000.00000000003
30980,2012,24300,51300,94500,243000.00000000003
31020,2012,24300,51300,94500,243000.00000000003
31060,2012,59400.00000000001,121500,189000,243000.00000000003
31084,2012,29700.000000000004,59400.00000000001,121500,243000.00000000003
31140,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
31180,2012,24300,51300,94500,243000.00000000003
31220,2012,24300,45900,72900,243000.00000000003
31260,2012,24300,45900,72900,243000.00000000003
31300,2012,13500,35100,59400.00000000001,243000.00000000003
31340,2012,24300,51300,94500,243000.00000000003
31380,2012,18900,40500,72900,243000.00000000003
31420,2012,18900,40500,72900,243000.00000000003
31460,2012,24300,51300,94500,243000.00000000003
31500,2012,24300,51300,72900,243000.00000000003
31540,2012,35100,72900,121500,243000.00000000003
31580,2012,24300,45900,72900,243000.00000000003
31620,2012,18900,40500,72900,243000.00000000003
31660,2012,24300,51300,94500,243000.00000000003
31680,2012,24300,45900,72900,243000.00000000003
31700,2012,40500,72900,121500,243000.00000000003
31740,2012,24300,51300,94500,243000.00000000003
31820,2012,29700.000000000004,51300,94500,243000.00000000003
31860,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
31900,2012,24300,45900,72900,243000.00000000003
31930,2012,24300,45900,72900,243000.00000000003
31940,2012,24300,45900,72900,243000.00000000003
31980,2012,24300,40500,72900,243000.00000000003
32000,2012,18900,40500,59400.00000000001,243000.00000000003
32020,2012,24300,45900,72900,243000.00000000003
32100,2012,24300,45900,94500,243000.00000000003
32140,2012,29700.000000000004,51300,94500,243000.00000000003
32180,2012,24300,40500,72900,243000.00000000003
32220,2012,24300,51300,94500,243000.00000000003
32260,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
32280,2012,18900,40500,72900,243000.00000000003
32300,2012,18900,35100,59400.00000000001,243000.00000000003
32340,2012,18900,40500,72900,243000.00000000003
32380,2012,24300,51300,94500,243000.00000000003
32420,2012,5400,18900,35100,243000.00000000003
32460,2012,18900,40500,72900,243000.00000000003
32500,2012,24300,40500,72900,243000.00000000003
32540,2012,18900,45900,72900,243000.00000000003
32580,2012,18900,35100,72900,243000.00000000003
32620,2012,13500,35100,59400.00000000001,243000.00000000003
32660,2012,18900,35100,72900,243000.00000000003
32700,2012,35100,59400.00000000001,94500,243000.00000000003
32740,2012,24300,45900,72900,243000.00000000003
32780,2012,24300,45900,94500,243000.00000000003
32820,2012,24300,51300,94500,243000.00000000003
32860,2012,29700.000000000004,51300,94500,243000.00000000003
32900,2012,24300,45900,94500,243000.00000000003
32940,2012,18900,40500,72900,243000.00000000003
32980,2012,29700.000000000004,51300,94500,243000.00000000003
33020,2012,24300,45900,72900,243000.00000000003
33060,2012,18900,40500,72900,243000.00000000003
33124,2012,24300,45900,94500,243000.00000000003
33140,2012,24300,51300,94500,243000.00000000003
33180,2012,13500,24300,51300,243000.00000000003
33220,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
33260,2012,35100,72900,121500,243000.00000000003
33300,2012,13500,29700.000000000004,72900,243000.00000000003
33340,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
33420,2012,24300,45900,72900,243000.00000000003
33460,2012,40500,72900,121500,243000.00000000003
33500,2012,35100,59400.00000000001,94500,243000.00000000003
33540,2012,24300,51300,94500,243000.00000000003
33580,2012,29700.000000000004,51300,94500,243000.00000000003
33620,2012,18900,40500,72900,243000.00000000003
33660,2012,24300,45900,94500,243000.00000000003
33700,2012,29700.000000000004,51300,94500,243000.00000000003
33740,2012,18900,40500,72900,243000.00000000003
33780,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
33860,2012,24300,51300,94500,243000.00000000003
33874,2012,45900,94500,148500,243000.00000000003
33940,2012,24300,45900,72900,243000.00000000003
33980,2012,29700.000000000004,51300,94500,243000.00000000003
34020,2012,18900,45900,72900,243000.00000000003
34060,2012,18900,51300,94500,243000.00000000003
34100,2012,18900,40500,72900,243000.00000000003
34140,2012,18900,45900,72900,243000.00000000003
34180,2012,24300,51300,94500,243000.00000000003
34220,2012,18900,35100,59400.00000000001,243000.00000000003
34260,2012,18900,40500,59400.00000000001,243000.00000000003
34300,2012,29700.000000000004,45900,72900,243000.00000000003
34340,2012,18900,40500,72900,243000.00000000003
34380,2012,18900,40500,72900,243000.00000000003
34420,2012,24300,45900,72900,243000.00000000003
34460,2012,18900,40500,72900,243000.00000000003
34500,2012,18900,45900,72900,243000.00000000003
34540,2012,29700.000000000004,51300,94500,243000.00000000003
34580,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
34620,2012,18900,40500,72900,243000.00000000003
34660,2012,18900,40500,72900,243000.00000000003
34700,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
34740,2012,24300,45900,72900,243000.00000000003
34780,2012,18900,40500,72900,243000.00000000003
34820,2012,24300,45900,72900,243000.00000000003
34860,2012,18900,40500,72900,243000.00000000003
34900,2012,40500,72900,121500,243000.00000000003
34940,2012,35100,59400.00000000001,121500,243000.00000000003
34980,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
35004,2012,51300,94500,189000,243000.00000000003
35020,2012,13500,29700.000000000004,59400.00000000001,243000.00000000003
35060,2012,13500,35100,72900,243000.00000000003
35084,2012,40500,94500,148500,243000.00000000003
35100,2012,24300,51300,94500,243000.00000000003
35140,2012,24300,45900,72900,243000.00000000003
35220,2012,24300,40500,72900,243000.00000000003
35260,2012,24300,45900,72900,243000.00000000003
35300,2012,29700.000000000004,72900,121500,243000.00000000003
35380,2012,24300,51300,94500,243000.00000000003
35420,2012,24300,45900,72900,243000.00000000003
35440,2012,24300,45900,72900,243000.00000000003
35460,2012,13500,35100,59400.00000000001,243000.00000000003
35500,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
35580,2012,29700.000000000004,51300,94500,243000.00000000003
35614,2012,29700.000000000004,72900,121500,243000.00000000003
35660,2012,24300,45900,94500,243000.00000000003
35700,2012,18900,40500,72900,243000.00000000003
35740,2012,29700.000000000004,51300,94500,243000.00000000003
35820,2012,29700.000000000004,51300,94500,243000.00000000003
35840,2012,29700.000000000004,51300,94500,243000.00000000003
35860,2012,24300,45900,72900,243000.00000000003
35900,2012,18900,35100,59400.00000000001,243000.00000000003
35940,2012,29700.000000000004,51300,94500,243000.00000000003
35980,2012,40500,72900,121500,243000.00000000003
36020,2012,35100,59400.00000000001,94500,243000.00000000003
36084,2012,40500,94500,148500,243000.00000000003
36100,2012,24300,40500,72900,243000.00000000003
36140,2012,29700.000000000004,59400.00000000001,121500,243000.00000000003
36220,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
36260,2012,40500,72900,94500,243000.00000000003
36300,2012,24300,45900,94500,243000.00000000003
36340,2012,24300,45900,72900,243000.00000000003
36380,2012,18900,40500,72900,243000.00000000003
36420,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
36460,2012,24300,45900,72900,243000.00000000003
36500,2012,35100,72900,94500,243000.00000000003
36540,2012,35100,59400.00000000001,94500,243000.00000000003
36580,2012,24300,51300,94500,243000.00000000003
36620,2012,18900,40500,72900,243000.00000000003
36660,2012,13500,35100,72900,243000.00000000003
36700,2012,13500,35100,72900,243000.00000000003
36740,2012,29700.000000000004,51300,94500,243000.00000000003
36780,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
36820,2012,24300,51300,94500,243000.00000000003
36830,2012,24300,45900,72900,243000.00000000003
36840,2012,29700.000000000004,51300,72900,243000.00000000003
36860,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
36900,2012,24300,45900,72900,243000.00000000003
36940,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
36980,2012,24300,51300,94500,243000.00000000003
37020,2012,24300,51300,94500,243000.00000000003
37060,2012,18900,45900,94500,243000.00000000003
37080,2012,29700.000000000004,51300,94500,243000.00000000003
37100,2012,45900,94500,148500,243000.00000000003
37120,2012,18900,45900,72900,243000.00000000003
37140,2012,24300,45900,72900,243000.00000000003
37220,2012,24300,45900,72900,243000.00000000003
37260,2012,18900,35100,72900,243000.00000000003
37300,2012,24300,45900,72900,243000.00000000003
37340,2012,29700.000000000004,51300,94500,243000.00000000003
37420,2012,24300,45900,72900,243000.00000000003
37460,2012,29700.000000000004,51300,94500,243000.00000000003
37500,2012,24300,40500,72900,243000.00000000003
37540,2012,18900,40500,72900,243000.00000000003
37580,2012,24300,45900,72900,243000.00000000003
37620,2012,24300,45900,72900,243000.00000000003
37660,2012,24300,45900,72900,243000.00000000003
37740,2012,24300,40500,72900,243000.00000000003
37780,2012,18900,45900,72900,243000.00000000003
37800,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
37860,2012,29700.000000000004,51300,94500,243000.00000000003
37900,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
37940,2012,24300,45900,72900,243000.00000000003
37964,2012,18900,45900,94500,243000.00000000003
38060,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
38100,2012,18900,45900,72900,243000.00000000003
38180,2012,35100,59400.00000000001,94500,243000.00000000003
38220,2012,18900,40500,72900,243000.00000000003
38240,2012,24300,59400.00000000001,94500,243000.00000000003
38260,2012,18900,40500,72900,243000.00000000003
38300,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
38340,2012,24300,51300,94500,243000.00000000003
38380,2012,18900,45900,72900,243000.00000000003
38420,2012,24300,51300,72900,243000.00000000003
38460,2012,24300,59400.00000000001,94500,243000.00000000003
38500,2012,29700.000000000004,51300,94500,243000.00000000003
38540,2012,24300,45900,94500,243000.00000000003
38580,2012,18900,40500,72900,243000.00000000003
38620,2012,24300,45900,72900,243000.00000000003
38660,2012,5400,18900,35100,243000.00000000003
38700,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
38740,2012,18900,40500,72900,243000.00000000003
38780,2012,18900,35100,72900,243000.00000000003
38820,2012,29700.000000000004,51300,94500,243000.00000000003
38840,2012,35100,59400.00000000001,94500,243000.00000000003
38860,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
38900,2012,35100,59400.00000000001,94500,243000.00000000003
38920,2012,24300,51300,94500,243000.00000000003
38940,2012,24300,51300,94500,243000.00000000003
39020,2012,18900,40500,72900,243000.00000000003
39060,2012,24300,45900,94500,243000.00000000003
39140,2012,24300,45900,72900,243000.00000000003
39220,2012,24300,51300,72900,243000.00000000003
39260,2012,18900,35100,59400.00000000001,243000.00000000003
39300,2012,29700.000000000004,59400.00000000001,121500,243000.00000000003
39340,2012,35100,72900,94500,243000.00000000003
39380,2012,24300,45900,72900,243000.00000000003
39420,2012,13500,40500,94500,243000.00000000003
39460,2012,24300,45900,72900,243000.00000000003
39500,2012,24300,45900,72900,243000.00000000003
39540,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
39580,2012,35100,72900,121500,243000.00000000003
39660,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
39700,2012,5400,29700.000000000004,59400.00000000001,243000.00000000003
39740,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
39780,2012,24300,45900,72900,243000.00000000003
39820,2012,24300,45900,94500,243000.00000000003
39860,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
39900,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
39940,2012,18900,40500,72900,243000.00000000003
39980,2012,18900,40500,72900,243000.00000000003
40060,2012,35100,59400.00000000001,121500,243000.00000000003
40080,2012,18900,45900,72900,243000.00000000003
40100,2012,13500,29700.000000000004,59400.00000000001,243000.00000000003
40140,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
40180,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
40220,2012,29700.000000000004,51300,94500,243000.00000000003
40260,2012,18900,35100,59400.00000000001,243000.00000000003
40300,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
40340,2012,35100,72900,121500,243000.00000000003
40380,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
40420,2012,24300,51300,94500,243000.00000000003
40460,2012,18900,35100,59400.00000000001,243000.00000000003
40484,2012,40500,72900,121500,243000.00000000003
40540,2012,40500,72900,121500,243000.00000000003
40580,2012,18900,40500,72900,243000.00000000003
40620,2012,24300,45900,72900,243000.00000000003
40660,2012,24300,45900,72900,243000.00000000003
40700,2012,24300,45900,72900,243000.00000000003
40740,2012,24300,45900,94500,243000.00000000003
40760,2012,24300,45900,72900,243000.00000000003
40780,2012,24300,40500,72900,243000.00000000003
40820,2012,13500,35100,72900,243000.00000000003
40860,2012,24300,51300,94500,243000.00000000003
40900,2012,29700.000000000004,59400.00000000001,121500,243000.00000000003
40940,2012,24300,51300,94500,243000.00000000003
40980,2012,24300,45900,94500,243000.00000000003
41060,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
41100,2012,29700.000000000004,51300,94500,243000.00000000003
41140,2012,24300,51300,94500,243000.00000000003
41180,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
41220,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
41260,2012,29700.000000000004,51300,72900,243000.00000000003
41400,2012,24300,45900,72900,243000.00000000003
41420,2012,29700.000000000004,51300,94500,243000.00000000003
41460,2012,29700.000000000004,51300,94500,243000.00000000003
41500,2012,35100,59400.00000000001,121500,243000.00000000003
41540,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
41620,2012,35100,72900,94500,243000.00000000003
41660,2012,24300,51300,94500,243000.00000000003
41700,2012,29700.000000000004,59400.00000000001,94500,243000.00000000003
41740,2012,35100,72900,121500,243000.00000000003
41760,2012,24300,45900,72900,243000.00000000003
41780,2012,29700.000000000004,51300,94500,243000.00000000003
41820,2012,24300,51300,94500,243000.00000000003
41884,2012,40500,94500,189000,243000.00000000003
41900,2012,5400,18900,35100,243000.00000000003
41940,2012,45900,94500,189000,243000.00000000003
41980,2012,5400,24300,45900,243000.00000000003
42020,2012,35100,59400.00000000001,121500,243000.00000000003
